mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.011488056182861328,0.0014985736593483877,0.0009267807006835937,0.0005930584859104695,friedman_mse,10,32,"{'criterion': 'friedman_mse', 'max_depth': 10, 'min_samples_leaf': 32}",-0.010929388043230778,-0.011006923774413924,-0.011296461484606505,-0.010200652910142747,-0.011225624579753742,-0.010931810158429537,0.0003897528312998625,25,-0.008712328144778842,-0.00870664426685636,-0.00859249357459687,-0.00858794151093642,-0.008617228078749994,-0.008643327115183697,5.495994448746354e-05
0.02072606086730957,0.004197461174121815,0.0007535934448242188,0.00025902128006777394,friedman_mse,15,4,"{'criterion': 'friedman_mse', 'max_depth': 15, 'min_samples_leaf': 4}",-0.016789665768338843,-0.013610731502681281,-0.014951554335580418,-0.014734140500196604,-0.01773607408613519,-0.015564433238586467,0.0014899111233061732,55,-0.004223008939575585,-0.004669651164783157,-0.004304291760124418,-0.004182856133269442,-0.004365066934207963,-0.004348974986392113,0.00017236685945683296
0.015993785858154298,0.001497176065739464,0.0007702350616455078,0.0003125658879097054,friedman_mse,15,8,"{'criterion': 'friedman_mse', 'max_depth': 15, 'min_samples_leaf': 8}",-0.013908180968195955,-0.012235305413129772,-0.013537323737312508,-0.012741284398449454,-0.015783054534536538,-0.013641029810324844,0.001221146796820592,49,-0.006301077027502925,-0.0063226853487972365,-0.0063509755517011145,-0.0060705484719647575,-0.006022129830254581,-0.006213483246044123,0.00013823775409509077
0.014026021957397461,0.0022356644466591095,0.0007616519927978515,0.000321354446841331,friedman_mse,15,16,"{'criterion': 'friedman_mse', 'max_depth': 15, 'min_samples_leaf': 16}",-0.01164967637183711,-0.010939711078468415,-0.012673730444408985,-0.011308601348188771,-0.012863565119759144,-0.011887056872532484,0.0007564189335117998,36,-0.00778199555154719,-0.0076825333325792585,-0.007686483245591324,-0.007679484637719442,-0.007589239123804913,-0.007683947178248425,6.1010562934832796e-05
0.011596202850341797,0.0020942379648686885,0.0006296634674072266,0.00026459083354159505,friedman_mse,15,32,"{'criterion': 'friedman_mse', 'max_depth': 15, 'min_samples_leaf': 32}",-0.010948487751332796,-0.011049394720819452,-0.011244825399025068,-0.010213077147814163,-0.011223472322924269,-0.01093585146838315,0.00037779494704874984,27,-0.008682043222682293,-0.00867839269302436,-0.008547765968382307,-0.00857026484424447,-0.008536115070532311,-0.00860291635977315,6.407470124161486e-05
0.021086978912353515,0.004047032288096607,0.0008527278900146484,0.00035619399312995624,friedman_mse,,4,"{'criterion': 'friedman_mse', 'max_depth': None, 'min_samples_leaf': 4}",-0.017136871044217687,-0.014453525386621315,-0.016326442348072564,-0.015481899716553286,-0.019132355264739227,-0.016506218752040815,0.0015867838158538682,59,-0.003387507083333333,-0.0038464541071428567,-0.003557081726190476,-0.0034335207738095236,-0.0034741582738095234,-0.0035397443928571427,0.0001631763626452593
0.018535327911376954,0.0032096589385426206,0.0009382247924804687,0.00031937488533618195,friedman_mse,,8,"{'criterion': 'friedman_mse', 'max_depth': None, 'min_samples_leaf': 8}",-0.014085046748649084,-0.012351093300091268,-0.013669890303652149,-0.012795195086255637,-0.015973128172036923,-0.013774870722137011,0.0012590847763987406,51,-0.005917454591727716,-0.006185929570915196,-0.006185041603188478,-0.0059927422413003665,-0.005783228562409812,-0.006012879313908313,0.00015610066768635138
0.014102792739868164,0.002351899766532599,0.0006381988525390625,0.00028212087289177656,friedman_mse,,16,"{'criterion': 'friedman_mse', 'max_depth': None, 'min_samples_leaf': 16}",-0.011658158502511704,-0.010939711078468415,-0.012703913179588919,-0.011333062811555649,-0.01286525516089598,-0.011900020146604132,0.0007589537301164706,38,-0.007771375335853543,-0.0076825333325792585,-0.007663902448271626,-0.0076699315571266,-0.0075758046121011825,-0.007672709457186441,6.214063610335999e-05
0.011322212219238282,0.0029150065277108984,0.0005893230438232422,0.00023827345245813192,friedman_mse,,32,"{'criterion': 'friedman_mse', 'max_depth': None, 'min_samples_leaf': 32}",-0.010948487751332796,-0.011049394720819452,-0.011244825399025068,-0.010213077147814163,-0.011223472322924269,-0.01093585146838315,0.00037779494704874984,27,-0.008682043222682293,-0.00867839269302436,-0.008547765968382307,-0.00857026484424447,-0.008536115070532311,-0.00860291635977315,6.407470124161486e-05
0.43683767318725586,0.08707910188635085,0.0010221481323242187,0.000536916023031195,absolute_error,3,4,"{'criterion': 'absolute_error', 'max_depth': 3, 'min_samples_leaf': 4}",-0.010049924999999998,-0.009711475,-0.009784199999999998,-0.009332349999999998,-0.010708,-0.00991719,0.00045717433507361347,11,-0.009556362499999999,-0.0096392125,-0.009661574999999999,-0.009754537500000002,-0.009403824999999998,-0.009603102499999999,0.00011794208255538098
